,State,Hotel,Year,Rating,Traveldate,Reviews,Username,Sentiment,Sentiment_score
3029,Pulau Pinang,Summer Tree Hotel,2023,5,1/7/2023,"first visit Penang, opted angsana fairly new property great views. disappoint! loved every room faced sea, really canÃÂt go wrong room type. Staff quite friendly accommodating, although one thing noticed travels south east Asia hotels still challenged staff shortages. wish best ramp back up! infinity pool wonderful, especially stay Sunday Monday - itÃÂs quite empty well (Friday Saturday quite noisy due office retreat property). Perfect sunset views. Generally food good, although preferred La carte options buffet. Breakfast buffet wide spread, went late typically got end it. dinner buffet one evening, ok. One thing think hotel better concierge help advise guests activities. keen go national park, staff able give much guidance. checked much introduction property. Overall lovely stay, enjoyed time angsana much!",Zeenat I,Positive,0.29534632
3030,Pulau Pinang,Summer Tree Hotel,2023,5,1/7/2023,"Enjoy vacation Angsana! Especially Kak Salmi kid room, friendly love play kid?? kid enjoy play her~ come back recommended family stay vacation",CheeLiang C,Positive,0.295833333
3031,Pulau Pinang,Summer Tree Hotel,2023,4,1/7/2023,Overall nice stay. daughter love pools rangers club. staff Ms Salmi kind friendly. daughter adore much. Thank taking care daughter Ranger club. downside hotel breakfast buffet menu limited despite hotel rated 5 star housekeeping also need improvement. pleasant stay worth repeat again.,Vacation35414777550,Positive,0.359656085
3032,Pulau Pinang,Summer Tree Hotel,2023,1,1/6/2023,"booked 2 nights Family Connecting Seaview Room family 2 adults 3 children. expected lot, inexpensive, part Banyan Tree. Unfortunately met many problems stay, left us disappointed, made us sure stay Banyan Tree hotels future. short queue check-in, inefficient. turn, still took long time check us in, already confirmed system (we booked directly hotel website). staff use calculator checking in? Surely cost already system. Nonetheless, staff courteous. help much mention stay included tickets Entopia. ask them. forgot long check-in process, remembered receive tickets later, return reception ask them. ask Entopia tickets, would them! check-in, one adjoining rooms ready. given key first room. fine us almost 3pm. unpacking suitcases etc, headed kids' pool area, which, credit, amazing children. enjoyed fully. returned room (as staff said second room key would given us ready), new room key card left desk, BUT... realised, utter horror, room adjoining, one room apart. left us flabbergasted. booked paid ADJOINING room. children us. cannot possibly two separate bedrooms (because would mean two us adults would stay separate rooms one two children us each). adjoining room already existing room already occupied guests (we could hear them). husband take time trouble queue reception (it took least 15minutes), wait turn, explain problem. took long time receptionist could actually understand situation! finally did, help another staff (manager, perhaps?), apology, trouble time took us sort out. given new adjoining rooms another floor. take trouble pack belongings, make trip two levels up. already late dinner Georgetown, still this, apology gesture whatsoever hotel. incident, tea hotel restaurant No11. ordered tea set two. cappuccinos took 15 minutes served. tea set took another 20 minutes. incredulous. staff polite, warm friendly, time took served unacceptable. rooms large spacious comfortable. fault house keeping staff, fantastic. However, room double bed balcony? A/C kept turning off. made sure shut balcony door shut locked it, still A/C kept turning 10 minutes. tried sorts -- shutting bathroom door, etc, still it, leaving us warm hot night. A/C room fine. Breakfast buffet spread OK, great, 5-star hotel. went early two mornings children wake early, guests streaming 9am would queue long while. building beautiful, great views, issues. check-in, find way rooms, clearly signposted. lift room way end corridor, sign it. left disappointed -- would better 3 star hotel George Town, one efficient, clean, half price. expected much more, even basics (e.g. getting booked rooms right) done right.",areisende,Positive,0.148592278
3033,Pulau Pinang,Summer Tree Hotel,2023,5,1/7/2023,"amazing stay!!! hotel great attention yo detail, view spectacular. luxurious hotel yet deeply connected local community terms supporting local staff, small business talents. business run eco-conscious principles. food amazing, everything done smile. returning recommending sure!",Gin C,Positive,0.356818182
3034,Pulau Pinang,Summer Tree Hotel,2023,5,1/7/2023,"Hotel elegant, high end well equipped needs kids & adults. kids club amazing staffs nice friendly. kids enjoyed arts quality time. Thanks Angsana",Tour56254041705,Positive,0.419285714
3035,Pulau Pinang,Summer Tree Hotel,2023,5,1/6/2023,"first time staying Angsana without relying reviews, knowing Banyan Tree group. disappointed! far best hotel along Teluk Bahang. location great rooms face sea. room stayed large, clean, great view sea. downside aircon cold us, even adjustments made. breakfast spread extensive international local food available. service staff impeccable made stay pleasant enjoyable. would definitely recommend friends choose hotel Penang. would like commend front desk staff Abi helpfulness professionalism.",Passenger61651108731,Positive,0.257457983
3036,Pulau Pinang,Summer Tree Hotel,2023,5,1/6/2023,"fabulous 3D/2N stay modern hotel best seaview Penang. lunch arrival 11 ordered squid ink pasta mushroom risotto really tasty. Service excellent. Use gym 2 hours followed hour swim infinity pool. Decent clean gym sufficient equipment. pool great sufficient length sunset view unbeatable. Dinner Jendela staff Ika recommended Dulang Siam promotion set turned amazingly tasty priced decently. requested less ""pedas"" unforgettable meal. White tom yam soup, beef prawns tasty. Great recommendation Ika. told change dulang promotion monthly. Adjourned beach bar, Fire & Ice, dinner drinks. Sat beach enjoying cool breeze sound waves foreground. Relaxing 2 hours till almost midnight. breakfast Jendela next morning place surprising crowded Monday. Sat outdoor near pool shade. Good breakfast spread local western food. Room improvement quality taste. Service good special mention Tawfique. Amalina Oscar. Fresh crispy warm roti canai would made day instead precooked ones. Spent hours gym swimming pool burn fats overeating. Unfortunately Spa available time wanted. dinner Jendela ordered soup, pasta flatbread good. drinks Fire & Ice, sitting reclining beach chairs till late. stayed 1bedroom deluxe suite huge balcony great view pool, beach Andaman sea. Clean, comfortable, spacious well equipped. plastics around commendable. decent pricing 5 star resort returned Langkawi Bali, staying similar 5 star hotels. wonderful unforgettable stay 3 days flashes past. definitely return.",merc8989,Positive,0.361018826
3037,Pulau Pinang,Summer Tree Hotel,2023,5,1/6/2023,"hotel new, check smooth, welcome drink served. staff friendly helpful, always greet us wherever see us ask us stay is, attentive caring. breakfast experience also nice, crew members helpful always get whatever need promptly. room great sea view, well-cleaned, turn service also impressive. shortage location, bit far everything, looking hideout vacay place you.",CY8622,Positive,0.512373737
3038,Pulau Pinang,Summer Tree Hotel,2023,1,1/6/2023,"Communicated duty manager reservation staff via email suite configuration recognition towards Accor membership. staff manager displayed incompetence Accor membership benefits. reply gave us impression hotel value customers, especially mentioned booking 2 suites, mention disrespect AccorÃÂs top tiered membership guests. even suggested paying childrenÃÂs breakfast Accor diamond membership entitles us complementary breakfast across Asia pacific! Suites stated max capacity 3, one couldnÃÂt book suite 2 adults 1 child! Sent 2 follow emails 2 weeks ago, hotel even bother reply! staying snobbish hotel upcoming trip Penang",Diviva,Positive,0.48828125
3039,Pulau Pinang,Summer Tree Hotel,2023,5,1/6/2023,hotel exceeds expectation wonderful stay. level service excellence n hospitality exceptional. housekeeping front office friendly accommodative. memorable stay indeed.,Global64626579546,Positive,0.635416667
3040,Pulau Pinang,Summer Tree Hotel,2023,5,1/6/2023,"hotel near escape penang entopia. room clean big enough space. Also especially family bring little kids, thereÃÂs place like this. provide nice kids club service right front seaview swimming pool. hope kids enjoy variety programs here.(still lot, though) Special thanks Salmi, Atikah. guys kind friendly times.",Paradise25504213399,Positive,0.238232601
3041,Pulau Pinang,Summer Tree Hotel,2023,5,1/5/2023,"accomodations top-notch. room, friendliness hotel staffs plus, kids club kids really enjoyed. would like personally thank Puan Salmi in-charged kids club room stay. attended kidsÃÂ needs diligently cool activities key-chain making, shirt painting also cool crafts. already second stay might plan visit future!",Fakhri Abu Hanifah,Positive,0.314285714
3042,Pulau Pinang,Summer Tree Hotel,2023,5,1/6/2023,"nice getaway family. resort direct access beach, good choice wish stay away Batu Ferringhi crowd. second visit year. main reason revisit place beach also kids club. kids enjoyed kids club staff friendly caring. provide daycare service lots activities kids - shirt painting/beads creation/keychain making etc.",Pioneer30836174654,Positive,0.348809524
